,id,name
1360,3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know
1361,77kye8TttXpEbvgoiVjZdo,F150-50
1362,1GiwvmI57OTGcKGNigZFJb,Neon Star (Country Boy Lullaby)
1363,7u2iWRkkz8GBYFe4apxVBl,I Deserve A Drink
1364,0oPRfdP48RM4bd3xBFyiRo,Wine Into Water
1365,68eDGmSTQgxJde9JTG7b71,Me + All Your Reasons
1366,7ya4zrCKDslIfrztqglRIP,Tennessee Fan
1367,09UUDUFaudMcUkocm2iqR8,Money On Me
1368,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me
1369,12BjylmI6NS7ydikIzbuD0,Single Than She Was
1370,4FhxN8PTyjkBVfwlCnr9Om,Days That End In Why
1371,3NsqLy0x8l9VyNfOHQTNHs,Last Drive Down Main
1372,3CqT9ajcy6pY7TonEPiV4H,Me To Me
1373,77qpDGhjN7Hdp12JkPpHvY,Don't Think Jesus
1374,4Q6LSSmQwn94hioXfvzdbU,180 (Lifestyle)
1375,5sUjBX08aJ1XdMw7p2SXgq,Had It
1376,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST)
1377,5LisHkYlpdkqNYl1HZ5cKd,Good Girl Gone Missin’
1378,3uKJ1sSJXGLCMItH0YNPkh,Outlook
1379,4kvjThnfQIsPOKjxx0aZDu,Dying Man
1380,2JVHzNBq01Mf4pmSDagtPA,Quien Es El?
1381,2lqHosXoRrzxh42th6Mi7a,Quedate Conmigo
1382,5hYP1GgVxJ1a6kdoUCPTP6,Dame Otro Beso
1383,6X5WZbJzXtk6aO03HlxuZ9,Así Lo Quiso Dios
1384,79A1VwJknwHTh2105djsQm,Termine Sufriendo
1385,3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola
1386,3yFKnvGcp6DqmXgYR7QW2I,Tomando Tequila
1387,2ReB2tmjOVjgwk4AkCfsvI,Llamarte o Bloquearte
1388,2iiarV0IrDCeys8aeAWRMp,Vamos Contra El Mundo
1389,4F6gv9MgsuWt7j2GXhWzSd,Mejor Acabar
1390,3IBD4k04mnCYJ3R7iKDGN6,Nunca Es Suficiente
1391,3pyRKwok4VX601iNJTPgNl,Me Decepcionaste
1392,1j3x2093C2hrzskvPNEeyu,Gracias a Ti
1393,19vV1i1AluuK7mQcJmM5GZ,Hermosura de Mujer
1394,3v49kNoo2LghkvV3Oi6PHk,Valió Madre
1395,1hobY9dv6oCaInWn5JquVj,Perdón Jefa
1396,34sOdxWu9FljH84UXdRwu1,all-american bitch
1397,3IX0yuEVvDbnqUwMBB3ouC,bad idea right?
1398,1kuGVB7EU95pJObxwvfwKS,vampire
1399,6QT6j7rKt7Vk3IuV2AUO9W,lacy
1400,5sp71CUt0jXRNqHblPGp7b,ballad of a homeschooled girl
1401,5CscrLqFBgPfZR8fGtikov,making the bed
1402,53dtP2iUMvaF28JZcHnFuU,logical
1403,2gyxAWHebV7xPYVxqoi86f,get him back!
1404,26QLJMK8G0M06sk7h7Fkse,love is embarrassing
1405,3Nl5OkkmS5DaBZvuYofpAt,the grudge
1406,6W9l02gRsXVxzIuQC1oc1X,pretty isn’t pretty
1407,7fesNTgTEMEH0ye8MOgEDY,teenage dream
1408,0F2ptTeWy3Yf7kuFMyNdSb,Northern Attitude
1409,7ibpNcYxrstM16ehN7OwbK,Stick Season
1410,11F1Tpe5da6M6vKLbUjauU,All My Love
1411,1KUINfIgNjnttphTi4imgI,She Calls Me Back
1412,2P8i4ibQlXovki9IIPPubS,Come Over
1413,1mAfZYkVfwcPuqqPJZ1Opu,New Perspective
1414,7rn89zBlXChGFTNHFZA8un,"Everywhere, Everything"
1415,4KwhK2ileXV2wSfp78pqOx,Orange Juice
1416,66wJkV0KgbGSBHkHDd8tp2,Strawberry Wine
1417,2dvEJon5AhhjLs6j8w91Hn,Growing Sideways
1418,3Vi7JrafGbqd1lwwO1EiOm,Halloween
1419,4GQTPAuWzCgF3QQG75vYE1,Homesick
1420,3GHHAffcXFz36X313sC0mU,Still
1421,51HurwUcQOP7DaGR4ORYZ3,The View Between Villages
1422,5S9hlmzNQwZuhynLfxZ8Lg,"Your Needs, My Needs"
1423,0caJ2wkqp4UmXBwdR2JvB5,Dial Drunk
1424,1dHtMSJ1Ozg2Ja6GX4McAO,Paul Revere
1425,52DudaVZObvmBgEX6IObHX,No Complaints
1426,3yn01PcU95PTbiZ3xvop2j,Call Your Mom
1427,4nHJcUtNSUVjXRnjdP29Bk,You’re Gonna Go Far
1428,5ihBtaVVMqO5VqJA5wnmfy,The View Between Villages - Extended
1429,1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version)
1430,45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version)
1431,1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version)
1432,045ZeOHPIzhxxsm8bq5kyE,Out Of The Woods (Taylor's Version)
1433,6GXgd1BPD9bUpqw5AntGV5,All You Had To Do Was Stay (Taylor's Version)
1434,3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version)
1435,43y1WpBdnEy5TR9aZoSQL9,I Wish You Would (Taylor's Version)
1436,64FzgoLZ3oXu2SriZblHic,Bad Blood (Taylor's Version)
1437,1K39ty6o1sHwwlZwO6a7wK,Wildest Dreams (Taylor's Version)
1438,75W3SngKzTuoQ94uLf3y82,How You Get The Girl (Taylor's Version)
1439,5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version)
1440,2f0GI2ZLUtbGqFx8t2Gk6A,I Know Places (Taylor's Version)
1441,2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version)
1442,2ve0kuaWUCt4Zx8x4bf1MR,Wonderland (Taylor's Version)
1443,4UwqOWDpdeIDVQDuKT6iza,You Are In Love (Taylor's Version)
1444,2vPMoMDXxu9uX1igWZmXSG,New Romantics (Taylor's Version)
1445,71BqAINEnezjQfxE4VuJfq,"""Slut!"" (Taylor's Version) (From The Vault)"
1446,4NioO5R9sHEZh4cGzMHyNt,Say Don't Go (Taylor's Version) (From The Vault)
1447,5KD6AEm19QnMbfWpfoOHMl,Now That We Don't Talk (Taylor's Version) (From The Vault)
1448,6T0sEnqjmHISIKwFETeeiP,Suburban Legends (Taylor's Version) (From The Vault)
1449,1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault)
1450,3KbOflJ5JqHWtmco4PiO3h,The Grants
1451,0HEzuLLojblUOaUSdmJ9gl,Did you know that there's a tunnel under Ocean Blvd
1452,6x8g6DxglrzCSwKhv2Q1ee,Sweet
1453,5nW4z3pfZgJAJ2QTCz9AIE,A&W
1454,4fFqFgMDP9lY8tqEoArFGq,Judah Smith Interlude
1455,3MlEryrxCKZkcfX18ZLX96,Candy Necklace (feat. Jon Batiste)
1456,2JFVBojvTHpSZLoyowuZys,Jon Batiste Interlude
1457,4VL310GGX3b2ixL3sV0Je8,Kintsugi
1458,1BUckPDAi8NYfLN7EiQcQA,Fingertips
1459,0Oqxt6JixieLHbwMfnJGWO,"Paris, Texas (feat. SYML)"
1460,55LnC7VuUvayQ3fW0CvDL6,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY)
1461,4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty)
1462,1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers)
1463,4Cg9XRHLP3s5ZiQaIdL4zW,Fishtail
1464,2Rlso2ZNV0PaWwUYeeBYxx,Peppers (feat. Tommy Genesis)
1465,79wgotDiVZml9PiTtNtYBA,Taco Truck x VB
1466,7G0gBu6nLdhFDPRLc0HdDG,Mine (Taylor's Version)
1467,3MytWN8L7shNYzGl4tAKRp,Sparks Fly (Taylor’s Version)
1468,79uDOz0zuuWS7HWxzMmTa2,Back To December (Taylor's Version)
1469,5xXqyjLicvEpch72qEryFT,Speak Now (Taylor's Version)
1470,1zU8j1x3yi9xalMF96pzKp,Dear John (Taylor's Version)
1471,30Y4CV7A6YqtQtTTo7Ue4j,Mean (Taylor's Version)
1472,6dTA6y0C2ReQklntzZl8l3,The Story Of Us (Taylor's Version)
1473,2EFZ9emtKWEglWUQGEQ3P9,Never Grow Up (Taylor's Version)
1474,3sW3oSbzsfecv9XoUdGs7h,Enchanted (Taylor's Version)
1475,0NwGC0v03ysCYINtg6ns58,Better Than Revenge (Taylor's Version)
1476,12nBPF4Rh4XLFJV0YLN7uj,Innocent (Taylor's Version)
1477,4tMzIAFTFdqGBQLdfbPces,Haunted (Taylor's Version)
1478,59KOoHFcw5XfICnO57holu,Last Kiss (Taylor's Version)
1479,4hqJ4bSlYJOXb6Z4SRmzxs,Long Live (Taylor's Version)
1480,3yNJkriPzWjkkDAWHIAVUq,Ours (Taylor’s Version)
1481,4evLyY5Ue1Wesc61t2KXAU,Superman (Taylor’s Version)
1482,4e3ZNTAV6PCrdYMUrUlMpQ,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault)
1483,0zo975x58DlXbZllWvfYhg,When Emma Falls in Love (Taylor’s Version) (From The Vault)
1484,5kHMfzgLZP95O9NBy0ku4v,I Can See You (Taylor’s Version) (From The Vault)
1485,4ABYxlb92WBIjHu7TIKmml,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)
1486,4s8BIKx4Zh6ryAEz8RTlaU,Foolish One (Taylor’s Version) (From The Vault)
1487,1HCdems7PQZRj42QDWLA0A,Timeless (Taylor’s Version) (From The Vault)
1488,5Avril3IZ26DPVFHbJX8o6,Seven (feat. Latto) (Clean Ver.)
1489,7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.)
1490,2D9mO7arRSeHAEHNVAacaA,Seven (feat. Latto) (Instrumental)
1491,2byJqu4cw657Y7G6nFogkG,cut my hair
1492,4kfSXPK13aXkLzuz02hCSC,greedy
1493,51hyZpbJlIgZIaX3TtMxmu,run for the hills
1494,4mFcwFOlSCxp6hjemRXwpd,hurt my feelings
1495,6jDT7DB6k0psPX0nWNDI1K,grave
1496,2zScQCfO2BKtR0Yk8dtELN,stay done
1497,4E63weMCaNZuGPEFMnuEi8,exes
1498,0tFRxPQHvAUMTbWYRJUo8R,we're not alike
1499,01BDK4Skxzh5mqnTbQzWGy,calgary
1500,53H3ajzHjI5M9ZeewvRO3h,messier
1501,44c9MsAwxoAdAYpCVRBAG1,think later
1502,2wIcebwzceIwgonsDICx6P,guilty conscience
1503,5BLxf0dPOTKMFFgUEp8M6T,want that too
1504,7Moee27EB8Qc4pNTzB870r,plastic palm trees
1505,5w40ZYhbBMAlHYNDaVJIUu,Chemical
1506,17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes
1507,6X0F53XRWhmVKAaQsnuRDL,The Hanging Tree - from The Hunger Games: The Ballad of Songbirds & Snakes
1508,4hoqP9dIAu2Nk6u5LvxOR4,Wool - from The Hunger Games: The Ballad of Songbirds & Snakes
1509,4zZs83phyqo6RLBD4PoHJv,Nothing You Can Take From Me - from The Hunger Games: The Ballad of Songbirds & Snakes
1510,57mPJPpQCVS7bisURsmrJZ,The Garden - from The Hunger Games: The Ballad of Songbirds & Snakes
1511,0Ac9NKZTvLPMQN36oWHf5C,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes
1512,147jTPnoWjZnbF6r7NFnsI,Bury Me Beneath The Willow - from The Hunger Games: The Ballad of Songbirds & Snakes
1513,6Mbgtn1ZjgS1upiV2ghB9y,The Old Therebefore / Singing at Snakes - from The Hunger Games: The Ballad of Songbirds & Snakes
1514,1wB4su0ngpr8Rnh96So3vJ,Burn Me Once - from The Hunger Games: The Ballad of Songbirds & Snakes
1515,2EDNrd2VrdEluhD66ii9Qd,District 12 Stomp - from The Hunger Games: The Ballad of Songbirds & Snakes
1516,4ck5SWSXlSUVHhYjq9Cb8L,Nothing You Can Take From Me (Boot-Stompin' Version) - from The Hunger Games: The Ballad of Songbirds & Snakes
1517,0AHQvy0hsEV1CqK9hzzGiu,Cabin Song - from The Hunger Games: The Ballad of Songbirds & Snakes
1518,7kivFYvFfz2LY9enQLbGP1,Lucy Gray (part 1) - from The Hunger Games: The Ballad of Songbirds & Snakes
1519,6yQwizH2mspw25bW6UuccH,Pure As The Driven Snow - from The Hunger Games: The Ballad of Songbirds & Snakes
1520,7vN6yDVTOphQUXJ1leQgPB,Winter's Come and Gone - from The Hunger Games: The Ballad of Songbirds & Snakes
1521,1XMTwgJ7zlwHKNN9SSI5ez,Keep On The Sunny Side - from The Hunger Games: The Ballad of Songbirds & Snakes
1522,6BrXsD5xP0yFd3OXncAPfM,Lucy Gray (part 2) - from The Hunger Games: The Ballad of Songbirds & Snakes
1523,1JgknGBbrfmEHeOZH051SS,ecstacy (slowed)
1524,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA
1525,4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS
1526,1dw7qShk971xMD6r6mA4VN,PERO TÚ
1527,7eTv2OTr3aY5iKtFdBusoA,BESTIES
1528,3CNbrXrUrEARw8zeKNCdYo,GUCCI LOS PAÑOS
1529,0DWdj2oZMBFSzRsi2Cvfzf,TQG
1530,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS
1531,5yAIrkplUEpMNeojW8Q30o,OJOS FERRARI
1532,6KCvMsAiL6WseKEFsWoPgc,MERCURIO
1533,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA
1534,3mFNc5EQn30irR983Wg9OD,KÁRMIKA
1535,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA
1536,3goYw6YHoCjA1sfBzpdgzH,CAROLINA
1537,3jUDqkHatwtprUmZ8epP8P,DAÑAMOS LA AMISTAD
1538,505v13epFXodT9fVAJ6h8k,AMARGURA
1539,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO
1540,4bycD60yZgR6anIBtmU8UH,MAÑANA SERÁ BONITO
1541,1BAU6v0fuAV914qMUEESR1,Born With A Beer In My Hand
1542,7K3BhSpAxZBznislvUMVtn,Last Night
1543,03fs6oV5JAlbytRYf3371S,Everything I Love
1544,73zawW1ttszLRgT9By826D,Man Made A Bar (feat. Eric Church)
1545,2PsbT927UanvyH9VprlNOu,Devil Don’t Know
1546,1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time
1547,3oZ6dlSfCE9gZ55MGPJctc,’98 Braves
1548,2YVlDlk2zRceefo6XlC6DX,Ain’t That Some
1549,7phmBo7bB9I9YifAXqnlqV,I Wrote The Book
1550,5NzfnUyVaNrxa2VtoyBWlR,Tennessee Numbers
1551,2Ej3iV0nulryy9S3UQvjSx,Hope That’s True
1552,2ewSCWOL7EAjgmgqfI1UlS,Whiskey Friends
1553,0JtgoDDf0ggWaoXCGhcOoT,Sunrise
1554,1vcJdUJDM2NVXBsGncmLyh,Keith Whitley
1555,2aw1aEAxMe05MZIS5XiK8U,In The Bible (feat. HARDY)
1556,5W4kiM2cUYBJXKRudNyxjW,You Proof
1557,3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know
1558,77kye8TttXpEbvgoiVjZdo,F150-50
1559,1GiwvmI57OTGcKGNigZFJb,Neon Star (Country Boy Lullaby)
1560,7u2iWRkkz8GBYFe4apxVBl,I Deserve A Drink
1561,0oPRfdP48RM4bd3xBFyiRo,Wine Into Water
1562,68eDGmSTQgxJde9JTG7b71,Me + All Your Reasons
1563,7ya4zrCKDslIfrztqglRIP,Tennessee Fan
1564,09UUDUFaudMcUkocm2iqR8,Money On Me
1565,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me
1566,12BjylmI6NS7ydikIzbuD0,Single Than She Was
1567,4FhxN8PTyjkBVfwlCnr9Om,Days That End In Why
1568,3NsqLy0x8l9VyNfOHQTNHs,Last Drive Down Main
1569,3CqT9ajcy6pY7TonEPiV4H,Me To Me
1570,77qpDGhjN7Hdp12JkPpHvY,Don't Think Jesus
1571,4Q6LSSmQwn94hioXfvzdbU,180 (Lifestyle)
1572,5sUjBX08aJ1XdMw7p2SXgq,Had It
1573,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST)
1574,5LisHkYlpdkqNYl1HZ5cKd,Good Girl Gone Missin’
1575,3uKJ1sSJXGLCMItH0YNPkh,Outlook
1576,4kvjThnfQIsPOKjxx0aZDu,Dying Man
1577,4yjeRuoVickg1G87LWeRes,ROSA PASTEL
1578,3RA55zrRkyPK8Fd86hrMy8,LUNA
1579,6jUgruwAzfIA3HUQIO3wCR,77
1580,0xGZjxYqcNQ8WqxyeZ4eSN,RUBICON
1581,2bXJMQZSJND3UYq5mjV4cB,CARNAL
1582,0lc2neV7ZzjZExwCIVG2B3,LAS MORRAS
1583,775hCSePn3GW4h9nZ636kq,GAVILÁN II
1584,3B0swL7Qil9bB7eKzBREBK,VVS
1585,1tGGJ4SRZnd2H0E2dV05iM,SU CASA
1586,7mXuWTczZNxG5EDcjFEuJR,LADY GAGA
1587,3CEk3KwDixeCKOVPacup7L,ZAPATA
1588,0cNSq9T5l8gZnpY14rsTR2,PRC
1589,1RzjXhgnzqb3dMa5852itx,LA PEOPLE
1590,4Nf5EZ40JenjMUKXOiyRU5,NUEVA VIDA
1591,7bPp2NmpmyhLJ7zWazAXMu,TULUM
1592,3HOKxuTDmNVmIlCIpBiD8m,LAGUNAS
1593,6f8wbdo8KU5ETWJA7lapgS,BYE
1594,6XSqqQIy7Lm7SnwxS4NrGx,CLASSY 101
1595,1nQaTUDJ7Rc4yOvZmg9Ozr,Mmhmm
1596,2FDTHlrBguDzQkp7PVj16Q,Sprinter
1597,1fAeFPXsX08Ovnn9iV1x27,Halfway To Hell
1598,3XDm5Xh1chJePrcqNB2dwa,Church
1599,7asPE18wGkhTCuCkt5GT6b,The Lost
1600,0Qp78UCmZ9L995MBnlDIiO,Behind Bars (with Brantley Gilbert and Struggle Jennings)
1601,7epoyfdjb4i3r7LtNofj0c,Nail Me
1602,498mz1TlZyPbyEEbF0YScP,Hold On Me
1603,1g489nPKfkJ1KjSlIM82Dt,Kill A Man
1604,2kDXxWioszXKUKoxGuy0Xj,Unlive (with Yelawolf)
1605,30LZU3ReFIndjHLfaahreM,Save Me (with Lainey Wilson)
1606,6FDLekYf22WFgeZXMbA91X,She
1607,07on0OB2cdPt79IFsgdRUy,Need A Favor
1608,4kq438iHfGoVaIt7sB5Ku8,Dancing With The Devil
1609,1UEruiqmQlbAcPkPFjEKUf,Hungover In A Church Pew
1610,0bILU0UiNDmA5Ff6whhb2R,Religiously
1611,1XDyVXt7xfw5l301dL3wz2,Warzone
1612,26YvZWW29FXHaSRQzajRYv,Fix'n To Break
1613,1METmonk8nOuH6rEl10P4Q,Forget About You
1614,3a8NTuwOT8NcIS3FpsLhY1,Chase Her
1615,0rCFRyEy4WXjRXNpO80Dzs,Fall In Love
1616,5uPQjirx9C6MS47V556x46,You Don’t Want That Smoke
1617,6IyriuNUSXTJEbuu19Q8oN,Found Your Love
1618,1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place
1619,7AWZGoyKIkI36oXHa863X0,Other Side Of Lettin’ Go
1620,1DwbKGEgL9EgJ7SpCcsHGI,Pain Won’t Last
1621,0wXThIDxO3YRJCpPgnmbkw,Where It Ends
1622,5Qt4tTjY5bjhKa3OGNVP2J,God’s Gonna Cut You Down
1623,0deEg960cHibvZ8d80hvWx,Fadeaway
1624,3C3ooMrQyhr0gouukZTGz4,Get to Gettin’ Gone
1625,6QywUuuP4N5IXLu27r7ybr,Is This Really Over?
1626,3EFdxLyWzE6eyg4SBYPZxg,Wham Rap! (Enjoy What You Do?)
1627,7g2T2FTMyFneZBPUOU930z,Young Guns (Go for It!)
1628,2gh9kiXWjYIDWaNpXkjME4,Bad Boys
1629,6QJY81KWji6P88wP81CdTt,Club Tropicana
1630,5GQSzEllHhJkHUgf9ctW28,Wake Me Up Before You Go-Go
1631,6pyMV8w5GJoSEFOIu76cme,Freedom
1632,06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version
1633,56hedgKg4P1zp2snIKbaXq,Everything She Wants
1634,2DLEzcvYdATxAU8aoyh48N,I'm Your Man
1635,6ESGrsrGcPtil1Q844KBLu,The Edge of Heaven
1636,3v8CtRBqlGQLYzakuCgdNf,Where Did Your Heart Go?
1637,0QDEcntcYyeUTpTfRbQ3kl,Blue (Armed with Love)
1638,5YWqtOyu0iOwpTmcvqtXsf,A Ray of Sunshine - Instrumental Remix
1639,7jTWBpSExIUIaghZjtxid9,Freedom - Long Mix
1640,53GLm4z3WJZiDQ1cHXR8Xq,Everything She Wants - Remix
1641,4LE8OZOXWK2UJuKYqOVRL8,Battlestations
1642,6TBzRwnX2oYd8aOrOuyK1p,Fin de Semana
1643,38R5sydMbsBzSPGPMfmtpb,MR. TAKE YA B*TCH (FEAT. CHRISEANROCK)
1644,3FvTHuefYV6TxE3Kseqno8,LOU LOU
1645,54bg1e6ABcZfpU3yzwxnPf,Rainy Days
1646,2UU11hvjN1JIn4iihEodNT,Blue
1647,0SftJDguUa1F5SsQwwkLw4,Love Me Again
1648,5h1BN75CEh8wdSwE1xrbSe,Slow Dancing
1649,4HAOgAnILvXCbSODMoRnmD,For Us
1650,7pgbDdy7ax962o9d2xJceV,Slow Dancing (Piano Ver.)
1651,1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version)
1652,45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version)
1653,1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version)
1654,045ZeOHPIzhxxsm8bq5kyE,Out Of The Woods (Taylor's Version)
1655,6GXgd1BPD9bUpqw5AntGV5,All You Had To Do Was Stay (Taylor's Version)
1656,3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version)
1657,43y1WpBdnEy5TR9aZoSQL9,I Wish You Would (Taylor's Version)
1658,64FzgoLZ3oXu2SriZblHic,Bad Blood (Taylor's Version)
1659,1K39ty6o1sHwwlZwO6a7wK,Wildest Dreams (Taylor's Version)
1660,75W3SngKzTuoQ94uLf3y82,How You Get The Girl (Taylor's Version)
1661,5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version)
1662,2f0GI2ZLUtbGqFx8t2Gk6A,I Know Places (Taylor's Version)
1663,2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version)
